Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Issue_Education,Issue_Environment,Issue_Financial,Issue_Foreign_Affairs,Issue_Healthcare,Issue_Military,Issue_Other,Issue_Social,trans_Car,trans_Foot_or_bicycle,trans_Motorcycle_or_truck,trans_Public_or_other,Occ_Hightech,Occ_Industry_or_other,Occ_Public_Sector,Occ_Services_or_Retail,Occ_Student_or_Unemployed
Purples,5.0,75.74380226924029,9086.370208537941,25.2479340897468,1.0,359.885691092165,1.0,-1.0,1.0,0.09280870319344099,0.955487185856327,904.769266024232,7.088034518528731,88.6823799228296,5.086,4914.0,93.86802413500851,420.84011610081296,4440.537143123271,50465.020721931396,0.0,129517.710652885,20.514388026475803,164.833688668561,42.7809584420174,672.706109889944,80.0,1.0,0.0,646.913253715157,12.0,464.33716023041603,0.6657593903102885,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Violets,7.0,438.26239370710704,59663.1849465337,146.087464569036,1.0,737.388625444545,0.0,1.0,1.0,0.35137415979988895,0.716665649553761,419.89375976845594,4.51272926991805,71.9471437623724,8.439,7561.0,86.8975677061826,644.213776212043,8662.31380686953,76262.2835375194,0.0,543741.984934995,25.3813667128475,279.374057287031,65.479142870754,21497.6347687783,90.0,1.0,2.0,918.522017830918,11.0,529.981513391249,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Blues,1.0,1809.97403285388,210272.334464614,603.324677617961,0.0,348.522681510076,1.0,1.0,1.0,0.480673632584512,0.8632270232774321,701.13494573161,4.0696805738844,66.7272196616977,6.563,7437.0,29.8705830704421,297.435511369258,5999.032932139326,33708.089739549905,1.0,121468.059526974,17.2463187773292,413.086763262041,95.87227588053791,364613.991300435,60.0,0.0,2.0,389.24777717329596,12.0,173.407097579911,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Greens,4.0,527.7079581137091,47451.529034479005,175.90265270457002,1.0,269.760167370383,1.0,1.0,1.0,0.259962599724531,0.8742301440797751,238.99184912443198,7.13044318370521,60.4839664651081,3.0380000000000003,6962.0,0.0542205991223454,499.004877027997,3695.6114277598203,58616.2366714378,1.0,72770.547899697,22.338417066300803,256.686449272728,31.8267450667918,31127.645881209,60.0,0.0,1.0,782.817877016617,12.0,613.474941908763,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Purples,1.0,95.8599227897922,12482.399100974499,31.9533075965974,0.0,390.64497668165495,1.0,1.0,1.0,0.881001585861668,0.374764743028209,149.870950262994,3.8665149500593503,48.5142828663811,2.595,7405.0,72.6224035024643,432.130987165941,4770.71174114844,52236.8077767012,0.0,152603.497806611,20.7877605134834,130.347928717808,20.565239875577397,1062.96717395937,100.0,1.0,2.0,667.664216548768,14.0,479.36366086251,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Purples,9.0,174.64179790443802,21982.1440825209,58.2139326348127,0.0,377.609673279061,1.0,1.0,1.0,0.10367986722849303,0.521159188821912,355.94254522584396,6.98002335848287,92.4760287394747,4.119,5881.0,73.23205501306799,450.19938945797696,4676.49551170656,53663.1410303671,1.0,142589.065353919,21.217902569716397,132.663215691469,52.9398650163785,3457.0758854453197,60.0,0.0,3.0,687.0235793180191,10.0,488.166322955868,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Browns,9.0,556.104656880078,93335.6593948291,185.368218960026,0.0,503.514895479233,0.0,1.0,-1.0,0.0773233177606016,0.136631426634267,591.933578485623,7.26484393002465,78.9002164034173,1.739,8261.0,15.845812135376,468.39320046598,5971.935355724289,56951.5578810474,-1.0,253527.249969463,21.6423935937313,40.5770484369962,64.7816107608378,34556.7448193722,70.0,2.0,2.0,709.304253024305,7.0,474.79776611399905,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Khakis,8.0,611.157432513272,39145.9924407317,203.71914417109102,1.0,192.156670400379,1.0,-1.0,1.0,0.7920779527630658,0.10211948864162,741.550702601671,7.430469344835731,8.652156684547661,10.672,5328.0,49.17381106731825,208.56505725532799,2338.69681851445,23258.3414799475,0.0,36924.18597936,14.4417816510058,553.722837076995,89.6192611893639,41715.2088459728,80.0,0.0,1.0,278.804077324503,11.0,143.75971750934,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Yellows,5.0,944.549774189317,76334.6073402649,314.849924729772,1.0,242.44759596427102,1.0,1.0,1.0,0.29001028416678304,0.28677157801576,719.176109181717,6.72728479839861,95.7512740744278,8.749,5251.0,8.16769511438906,543.0938563645041,3510.66367237171,60849.4966873828,-1.0,58780.8367888543,23.3043741895058,272.364253169465,18.817979446612302,99455.32502707321,100.0,0.0,2.0,801.73312264687,14.0,577.407784644779,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Khakis,10.0,94.4509944443023,11309.436462265201,31.483664814767398,1.0,359.216010232725,1.0,1.0,1.0,0.149649613071233,0.23897897684946698,144.571134354919,9.82443062821403,89.92063442710791,12.033,3967.0,98.27956436201929,459.270453080535,4510.70100848832,44895.838630801394,-1.0,129036.142007518,21.4305961905061,436.326803026994,52.6269420748577,1032.70481498339,80.33310673011557,1.0,4.0,493.77653510884596,16.0,89.02305262618358,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Purples,3.0,223.383432772709,31093.571146169303,74.4611442575697,0.0,417.581162043563,1.0,1.0,1.0,0.5341308598872271,0.38001109217293605,792.880963534117,1.34228888899088,5.5105682695284495,6.937,3063.0,46.421078173443696,416.297218053277,5008.40605654218,51584.9965158771,-1.0,174374.026893652,20.403362910394897,118.27837293403,72.5377785041928,5628.923148404179,90.0,0.0,2.0,659.519945427836,12.0,486.188665951061,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Browns,10.0,359.688966257419,60399.5770810659,119.896322085806,1.0,503.76505325859495,0.0,-1.0,-1.0,0.0771261428017169,0.600142837269232,946.5874652378259,8.446522101294251,45.139363291673405,2.32,7680.0,98.7997403135523,402.324654248348,5842.29984108265,50699.5738478289,-1.0,253779.22888463602,20.165969414051688,118.737554376983,83.4891559556127,14505.024371789199,70.0,2.0,3.0,628.764250726872,6.0,432.591113155,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Purples,8.0,540.125344409587,77773.5633508441,180.04178146986197,1.0,431.97508220536497,1.0,1.0,-1.0,0.8199775493703779,0.39403613493777795,209.009720012546,0.624133835081011,43.8674855511636,2.444,7556.0,55.90264226775621,378.74350689946704,5077.23783585258,47986.1311295238,-1.0,186602.47164633198,19.4613336361994,147.85374359607,0.6316578015685079,32605.0848563116,80.0,2.0,0.0,608.916103127345,11.0,449.698877394576,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Purples,10.0,339.71157742515203,46419.25590044,113.237192475051,1.0,409.929413524337,1.0,-1.0,1.0,0.720716170500964,0.0891315927729011,99.7420572675765,2.50254020094872,50.9480115491897,2.085,7915.0,72.0533228013664,348.977422509037,4797.24898026144,47063.943037119,0.0,168042.124072407,18.680937409804603,178.288546698382,11.1746250186116,12945.8989521067,100.0,1.0,1.0,619.788908708008,12.0,529.432574194882,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Oranges,9.0,354.801350082815,44405.2999766729,118.267116694272,0.0,375.46615845437003,1.0,-1.0,1.0,0.0789128029718995,0.311796346912161,502.886087400839,7.67940497025847,29.2448743944988,3.451,8549.0,8.53526638820767,604.679303513871,4964.02019157144,69564.6896716975,1.0,140974.836144482,24.5902278052456,217.129300362368,55.084439762868,14115.3780078708,50.0,1.0,3.0,903.6584389397369,11.0,643.800899863631,1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Purples,7.0,447.608817261532,57474.4796821295,149.202939087177,1.0,385.210103994988,1.0,-1.0,1.0,0.50629593944177,0.377252929611132,305.003634188324,1.5183322248049098,14.8849891498685,1.8259999999999998,8174.0,81.37933972757308,414.493930114829,4681.088900179539,52698.58665490441,1.0,148386.82421983,20.3591240016566,157.12292767674802,91.31736285053191,22420.719971339102,70.0,0.0,1.0,693.967731802917,10.0,564.804368600145,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Whites,4.0,1016.25707004019,180085.50187838802,338.752356680062,0.0,531.614019289234,0.0,-1.0,1.0,0.47196691902354404,0.20575162465684102,902.90551376529,5.95379224978387,57.5109118362889,1.54,8460.0,41.7593911290169,376.347742367715,6068.83567762777,49097.757503466,-1.0,282613.465504854,19.3996840790698,144.27847281331998,58.1298982957378,115101.911512976,80.0,1.0,7.0,608.233061062732,9.0,432.71738200573,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Turquoises,1.0,119.467300917484,27512.127785342902,39.8224336391614,0.0,690.870076767169,0.0,1.0,-1.0,0.637154510710388,0.717796155251563,118.195210816339,4.06938705360517,94.9971138732508,6.562,9438.0,20.316466758959,696.016640625316,8300.73404892232,84157.958644023,0.0,477301.462972274,26.3821272952981,606.1022690866515,46.4024128858,1635.64865458458,100.0,1.0,3.0,1059.23755139072,15.0,727.471134302431,2.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Blues,3.0,1786.3968679834697,403122.02993413,595.465622661156,0.0,676.986234961078,0.0,1.0,-1.0,0.152749097207561,0.54187154956162,346.936602378264,5.44908442534506,59.5448615262285,6.138999999999999,7861.0,5.58512702118605,737.997187767178,8245.85672514513,80485.7896394096,0.0,458310.362326775,27.166103654502603,304.275218399001,5.81116799730808,355184.7733939,80.0,2.0,4.0,947.9232364799831,12.0,432.05428798683,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Whites,7.0,353.11209329037496,63452.92123148724,117.704031096792,0.0,297.006142250342,1.0,-1.0,1.0,0.616038476815447,0.5723023726604879,649.876853218302,0.294647607952356,3.11524064745754,2.002,7998.0,55.4865302052349,315.728274465502,3601.5179714344204,42161.7292642936,1.0,88212.6485344304,17.7687443131331,274.59051931021304,22.8376570856199,13981.942967531299,100.0,0.0,1.0,571.559602304804,10.0,515.407082121636,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Browns,5.0,520.368052117655,55920.9886750516,173.456017372552,0.0,322.392901221429,1.0,-1.0,1.0,0.0356216069776565,0.120479775359854,923.8654284272341,9.919483340345321,52.4585579754785,0.627000000000001,9373.0,8.085616212338211,383.171581285158,3990.27217478461,45724.90332213321,0.0,103937.18275797,19.574768996980698,228.22311053622997,9.44954175502062,30270.4459801195,90.0,2.0,3.0,585.582789334355,8.0,416.97815211114,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Purples,2.0,613.242585286626,94058.0103993316,204.414195095542,1.0,460.134436140159,1.0,1.0,-1.0,0.92956164595671,0.809437583899125,525.496520102024,0.7972357119433578,78.8937189616263,4.707,5293.0,25.287548312917398,475.236597700666,5551.81755680292,51973.786176491485,-1.0,211723.699322022,21.799921965471896,49.1190561274977,36.58613844309,41999.577351653905,100.0,2.0,5.0,730.9753883654581,15.0,514.498013641686,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Khakis,9.0,105.482253296438,30807.7093485369,35.1607510988126,1.0,876.195996551886,0.0,1.0,-0.028187919463087248,0.171046708710492,0.116705749183893,277.292358921841,0.576223931275308,28.7432510405779,6.047999999999999,9952.0,84.3010026263073,762.3838653089481,10286.7276961368,94053.74407819,0.0,767719.4243735521,27.6112995947121,542.596354582474,97.80540200881659,1281.4391689314698,100.0,0.0,4.0,1168.71514173959,14.0,789.900126612699,2.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Browns,7.0,116.05579248754,11529.9029437231,38.6852641625134,1.0,298.04379505558,1.0,1.0,-1.0,0.8463035286404191,0.9906759487930691,57.2948437184095,0.383994111325592,31.8602479994297,4.087,5913.0,12.3575729550794,359.364126245953,3699.16620304771,42217.7227787519,-1.0,88830.10377113259,18.9569018103158,280.552053770239,31.847332511097196,1545.23492748596,90.0,2.0,2.0,535.880966238455,8.0,365.297746223078,3.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Browns,8.0,132.197545645555,13648.2002618327,44.0658485485182,0.0,309.722851400569,1.0,1.0,-1.0,0.6524081230163571,0.878830351866782,271.591298049316,6.939880643039941,76.161246211268,6.372999999999999,3627.0,39.218720374628894,397.25589031744596,3891.74029464058,46063.2175005588,-1.0,95928.24467969891,19.9312791942074,241.68586784246102,59.106946014799206,1995.86485684947,80.0,0.0,2.0,584.5342777595299,7.0,392.06338266754403,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Greys,4.0,32.6089005429235,6337.19005362704,10.869633514307802,1.0,583.017821648294,0.0,-1.0,-1.0,0.6483641806989909,0.411512321094051,637.166278902441,4.58403643919155,7.020379696041349,3.284,8716.0,73.7902114167809,631.381044408482,7092.94030529991,70719.8695517451,-1.0,339909.780359522,25.127296798670603,163.962674757417,71.0288712522015,139.018566249672,40.0,0.0,3.0,850.4160923725841,7.0,447.742740480243,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Khakis,4.0,88.24533425789811,95.0067501532182,29.415111419299397,0.0,3.22986198484646,1.0,1.0,-1.0,0.6523145423270761,0.35038355924189096,67.0471808407456,9.897836225572972,53.119787434116,9.703,6297.0,10.466483607888199,52.233911119401505,136.76644208726802,4857.19048687582,-1.0,10.4320084411563,7.227303170574861,819.0838479442999,77.6927805040032,904.6638912290961,80.0,2.0,2.0,60.8893745446702,13.0,27.1117366774485,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Purples,9.0,216.43190828699798,29613.9137769322,72.1439694289993,0.0,410.483565172788,1.0,-1.0,1.0,0.605425302637741,0.6920777433551851,224.50338792987202,3.55258919065818,26.5612980118021,2.38,7620.0,56.1363795073703,406.684981714983,4918.20561515784,52990.49344558,-1.0,168496.757276962,20.1664320521748,155.283463207479,63.7315864907578,5286.896294401379,60.0,2.0,3.0,700.0534118095461,8.0,585.977143497566,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Browns,4.0,390.398587296568,40139.5638887883,130.132862432189,0.0,308.450633749062,1.0,-1.0,1.0,0.7257956729736179,0.44200588576495603,59.0049885213375,3.56597091071308,41.6645500110462,3.4822086330935256,8512.0,36.5241115679964,381.101764297293,3846.7098660852002,44301.083175191205,-1.0,95141.79346019779,19.5218278933427,258.96806257886396,37.036899779923296,17074.6947472273,100.0,0.0,0.0,560.125374235378,10.0,372.577445985816,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Purples,6.0,932.452113465367,112781.826099295,310.817371155122,1.0,362.85560771636597,1.0,1.0,1.0,0.514386262977496,0.678240188164636,54.4991288334131,1.01425078231841,5.091213714331389,1.508,8492.0,73.90654350165279,455.82304539259104,4540.20216794884,54052.750032648495,-1.0,131664.192051213,21.3500127726564,144.127675122385,99.969603586942,96928.2555829361,70.0,1.0,2.0,694.7515422785119,10.0,496.45048130708705,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Blues,2.0,1511.16080634284,261977.229073903,503.720268780948,0.0,520.08474804461,0.0,1.0,-1.0,0.840806247200817,0.841106241568923,324.72236268222304,4.05719166621566,0.10548501741141099,9.074,4926.0,48.089784126952765,406.06002230197197,6012.96752505004,61161.490600090496,0.0,270488.145148625,20.1509310529805,374.91784736081496,39.125097729265704,254247.829449532,80.0,2.0,2.0,848.663540510461,10.0,513.0336249016149,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Yellows,1.0,897.194925627455,91415.29159303391,299.064975209152,0.0,305.670336451476,1.0,-1.0,1.0,0.16149641177617,0.326499478891492,668.8613868318499,7.32095066690817,20.389921427704397,5.767,8233.0,33.4320846945047,218.331528472826,3493.36642146042,37160.2414864907,-1.0,93434.35458635881,14.7760457657936,366.17486893660003,3.92416578251868,89748.9243720597,100.0,0.0,3.0,542.224615553071,14.0,630.3184125647609,0.7018348623853211,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Whites,6.0,156.386103116413,63452.92123148724,52.12870103880421,0.0,517.619839559876,0.0,-1.0,1.0,0.9105109458323571,0.116356863873079,67.2445965465158,1.43998187268153,65.2377869468182,2.906,7094.0,59.8358489107341,396.987333256166,5970.17306211109,51503.977195516905,1.0,267930.298305991,19.9245409798109,107.253883131764,61.3015216076747,2779.5301730318297,80.0,0.0,0.0,646.995220027967,9.0,475.88927228285996,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Purples,5.0,421.350184072802,58625.390228559,140.450061357601,0.0,417.41092643094396,1.0,1.0,-1.0,0.66217771009542,0.15450471593067003,810.817025601864,9.56479812506586,55.092382640577895,2.213,7787.0,19.3926728563383,408.887470297662,4991.88420490476,51282.8231543188,1.0,174231.88150393902,20.2209661069312,122.97784993637899,26.608861400745802,19876.669796711398,80.0,0.0,4.0,659.214593762725,14.0,498.949555703469,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Greys,2.0,306.153170869088,56902.5400599728,102.05105695636298,0.0,557.588933981393,0.0,1.0,-1.0,0.5789868757128721,0.30533316684886797,636.226149974391,9.74224620033056,57.03881827648729,7.22,4780.0,11.7418989771977,463.914688452855,6503.71871671964,57639.3447637553,0.0,310905.419298507,21.538678892932502,70.7550953129292,2.26563157048076,10526.4692828672,40.0,2.0,3.0,713.437717567518,7.0,480.311209123619,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Browns,1.0,441.199509059783,72036.5868667771,147.066503019928,0.0,489.823211863657,1.0,1.0,1.0,0.4898862605914471,0.8552639249246571,384.45268245413905,7.034461356233809,14.169103861786402,1.9040000000000001,8096.0,99.40261745359751,445.14903038938303,5788.530179415329,54440.0419107978,0.0,239926.778880429,21.0985551730298,70.69868879588341,15.7353211194277,21785.6228135303,90.0,1.0,3.0,677.901771970831,9.0,456.570646868042,2.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Browns,9.0,106.59655784203501,17428.4091645445,35.5321859473451,0.0,490.496396432561,1.0,-1.0,1.0,0.818370374618098,0.27551133697852503,664.963083807379,4.91038471460342,82.3832211550325,6.129,3871.0,58.93056653439999,442.244089573731,5789.4521434730705,53522.6819181102,1.0,240586.714913328,21.029600318925,94.1219042068392,24.900275561958605,24421.049199163484,80.0,0.0,3.0,660.215320539139,9.0,426.292000559049,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Purples,7.0,281.089616155272,40687.3439830777,93.696538718424,1.0,434.24596617545194,1.0,-1.0,1.0,0.0785493527073413,0.15652771806344398,167.566643329337,3.1476024538278597,57.931837043725004,5.505,4495.0,15.6889610690996,359.54676106849604,5061.55318389151,48373.1784238444,1.0,188569.559139652,18.9617183047449,158.273557501147,89.22346243634821,8882.73790653155,90.0,0.0,2.0,632.826597087497,12.0,531.619831016612,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Purples,8.0,504.546228185905,67218.6238854423,168.182076061968,0.0,399.677691341347,1.0,1.0,-1.0,0.0996289241593331,0.469767486676574,788.629468996078,1.7986896098591398,63.6972372187302,6.827999999999999,3172.0,50.761778652668,456.39978719079005,4909.57648779505,51973.786176491485,1.0,159742.256955949,21.3635153284938,112.706597599403,54.5130099635571,28463.3927845756,70.0,1.0,1.0,687.151560417222,9.0,472.847965622751,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Khakis,8.0,403.5878130725419,234115.910418748,257.734384167091,1.0,908.361184229766,0.0,-1.0,-1.0,0.33920830814167896,0.142051893752068,212.24174159579,4.54552056035027,82.9001797130331,7.442,8558.0,2.33051513787359,806.639790069312,6132.7755213535675,102264.68836091801,1.0,411978.5521702946,28.401404720001302,693.488190743808,75.2969852881506,66694.7471661565,100.0,0.0,2.0,1301.40682129986,12.088075880758808,969.189783629003,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Greys,1.0,153.514760855513,33771.5667362481,51.1715869518376,1.0,659.967156540086,0.0,1.0,1.0,0.54123652447015,0.77289946959354,290.631764102727,1.8426858098246202,38.2214328972623,6.725,5275.0,38.676038198172996,473.660354100557,7546.99227360198,60753.860418436394,0.0,435556.64771160705,21.7637394328401,162.23799109335198,58.10771118849521,2679.70289812132,40.0,2.0,1.0,745.3690871534309,10.0,506.156105617842,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Purples,1.0,337.19581260618196,49244.8866618696,112.39860420206101,1.0,438.12720817547995,1.0,1.0,-1.0,0.477283335058019,0.497879633214325,535.78841034323,0.553753210697323,56.0555780306458,1.085,8915.0,43.1339358212426,419.06627601400805,5219.40463378282,50839.2504519756,-1.0,191955.45054364,20.471108324026,124.20551115639,11.5270563866943,12755.844830773602,80.0,2.0,5.0,635.445974270848,13.0,428.947210081385,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Blues,2.0,1431.0215902288699,359689.204344346,477.007196742956,0.0,754.0540411137041,0.0,-1.0,1.0,0.7401403046678751,0.478043684299483,24.6506633702666,8.40693675447255,69.4616237189621,8.926,5074.0,37.3140878742561,391.327542485669,8323.19549610838,61765.876689227305,-1.0,568597.496919908,19.782000467234603,384.234903666633,24.195545213297,228022.87294131602,80.0,2.0,3.0,811.094857379794,10.0,766.9893300626429,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Whites,3.0,746.5070637116811,73591.4660794916,248.835687903894,0.0,295.74321392321497,1.0,-1.0,1.0,0.25419980706647,0.7151471748948101,215.92128649354,3.2269013649783997,65.8595266286284,0.76,9240.0,79.18819044716659,288.162222628774,3533.7565844897,39618.7284351009,-1.0,87464.0485816325,16.9753416056577,294.276782889453,77.0491473376751,62178.0352625079,100.0,0.0,1.0,539.748930195269,11.0,501.65721687410104,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Purples,9.0,199.182365204874,26317.8685786242,66.3941217349581,0.0,396.38853396816904,1.0,-1.0,-1.0,0.38566981581971005,0.589571511605754,434.220261871815,7.18970245914534,1.3752522645518201,4.316,5684.0,84.81034708675,352.111543778882,4668.10842723946,46868.7643367722,1.0,157123.869861435,18.7646354555286,181.682369552201,39.7816486889496,4484.573522691389,70.0,2.0,0.0,616.566107080478,11.0,520.053728565334,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Turquoises,10.0,97.04774545488091,1508.0379133802899,32.3492484849603,1.0,46.6174017637968,1.0,1.0,1.0,0.24221164640039197,0.111219214042649,748.162710806355,6.42375665483996,83.8991314871237,6.797000000000001,9203.0,24.423054489307102,27.368813819548603,520.911645277065,4076.2835764529796,-1.0,2173.18214720725,5.231521176440809,796.0038514333099,13.779058190994,1088.82312602667,80.0,1.0,3.0,53.08242567711571,12.0,47.577506126284504,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
