IdentityCard_Num,PredictVote
9282,Yellows
9283,Yellows
9284,Yellows
9285,Pinks
9286,Pinks
9287,Yellows
9288,Pinks
9289,Greens
9290,Yellows
9291,Oranges
9292,Yellows
9293,Blues
9294,Greens
9295,Turquoises
9296,Browns
9297,Browns
9298,Whites
9299,Yellows
9300,Yellows
9301,Yellows
9302,Yellows
9303,Yellows
9304,Yellows
9305,Pinks
9306,Yellows
9307,Yellows
9308,Pinks
9309,Yellows
9310,Greens
9311,Purples
9312,Blues
9313,Yellows
9314,Oranges
9315,Yellows
9316,Yellows
9317,Yellows
9318,Pinks
9319,Pinks
9320,Pinks
9321,Greens
9322,Yellows
9323,Yellows
9324,Pinks
9325,Khakis
9326,Yellows
9327,Yellows
9328,Yellows
9329,Greens
9330,Pinks
9331,Blues
9332,Blues
9333,Oranges
9334,Oranges
9335,Yellows
9336,Yellows
9337,Turquoises
9338,Browns
9339,Yellows
9340,Khakis
9341,Yellows
9342,Pinks
9343,Yellows
9344,Khakis
9345,Khakis
9346,Purples
9347,Pinks
9348,Blues
9349,Yellows
9350,Yellows
9352,Greens
9353,Oranges
9354,Yellows
9355,Yellows
9356,Yellows
9357,Yellows
9358,Greens
9359,Pinks
9360,Greens
9361,Pinks
9362,Pinks
9363,Browns
9364,Yellows
9365,Yellows
9366,Purples
9367,Yellows
9368,Yellows
9369,Yellows
9370,Pinks
9371,Yellows
9372,Greens
9373,Oranges
9374,Pinks
9375,Yellows
9376,Purples
9377,Pinks
9378,Greens
9379,Blues
9380,Yellows
9381,Blues
9382,Greens
9383,Pinks
9384,Turquoises
9385,Pinks
9386,Oranges
9387,Blues
9388,Pinks
9389,Blues
9390,Pinks
9391,Yellows
9392,Pinks
9393,Yellows
9394,Pinks
9395,Pinks
9396,Pinks
9397,Yellows
9398,Browns
9399,Pinks
9400,Khakis
9401,Pinks
9402,Pinks
9403,Pinks
9404,Purples
9405,Pinks
9406,Yellows
9407,Yellows
9408,Yellows
9409,Yellows
9410,Yellows
9411,Greens
9412,Khakis
9413,Purples
9414,Yellows
9415,Yellows
9416,Yellows
9417,Yellows
9418,Yellows
9419,Whites
9420,Khakis
9421,Oranges
9422,Yellows
9423,Pinks
9424,Yellows
9425,Blues
9426,Blues
9427,Pinks
9428,Purples
9429,Yellows
9430,Yellows
9431,Pinks
9432,Yellows
9433,Khakis
9434,Greens
9435,Whites
9436,Pinks
9437,Oranges
9438,Khakis
9439,Pinks
9440,Whites
9441,Pinks
9442,Pinks
9443,Yellows
9444,Purples
9445,Turquoises
9446,Pinks
9447,Yellows
9448,Oranges
9449,Oranges
9450,Yellows
9451,Yellows
9452,Violets
9453,Oranges
9454,Yellows
9455,Greens
9456,Blues
9457,Yellows
9458,Khakis
9459,Yellows
9460,Yellows
9461,Yellows
9462,Pinks
9463,Purples
9464,Oranges
9465,Pinks
9466,Whites
9467,Yellows
9468,Blues
9469,Pinks
9470,Yellows
9471,Pinks
9472,Greens
9473,Yellows
9474,Yellows
9475,Pinks
9476,Yellows
9477,Pinks
9478,Oranges
9479,Yellows
9480,Turquoises
9481,Yellows
9482,Yellows
9483,Yellows
9484,Pinks
9485,Khakis
9486,Greens
9487,Yellows
9488,Yellows
9489,Oranges
9490,Oranges
9491,Pinks
9492,Blues
9493,Whites
9494,Yellows
9495,Yellows
9496,Khakis
9497,Purples
9499,Browns
9500,Pinks
9501,Purples
9502,Pinks
9503,Yellows
9504,Pinks
9505,Khakis
9506,Pinks
9507,Purples
9508,Browns
9509,Yellows
9510,Pinks
9511,Whites
9512,Oranges
9513,Khakis
9514,Yellows
9515,Yellows
9516,Browns
9517,Yellows
9518,Pinks
9519,Blues
9520,Pinks
9521,Yellows
9522,Pinks
9523,Yellows
9524,Yellows
9525,Yellows
9527,Yellows
9528,Yellows
9529,Pinks
9530,Yellows
9531,Pinks
9532,Pinks
9533,Pinks
9534,Yellows
9535,Yellows
9536,Yellows
9537,Yellows
9538,Whites
9539,Pinks
9540,Whites
9541,Greens
9542,Greens
9543,Browns
9544,Khakis
9545,Yellows
9546,Yellows
9547,Pinks
9548,Yellows
9549,Yellows
9550,Yellows
9551,Yellows
9552,Pinks
9553,Yellows
9554,Oranges
9555,Turquoises
9556,Oranges
9557,Yellows
9558,Whites
9559,Yellows
9560,Yellows
9561,Greens
9562,Yellows
9563,Yellows
9564,Yellows
9565,Pinks
9566,Greens
9567,Pinks
9568,Yellows
9569,Yellows
9570,Pinks
9571,Yellows
9572,Yellows
9573,Pinks
9574,Pinks
9575,Violets
9576,Oranges
9577,Yellows
9578,Yellows
9579,Yellows
9580,Browns
9581,Yellows
9582,Whites
9583,Yellows
9584,Pinks
9585,Pinks
9586,Yellows
9587,Yellows
9588,Oranges
9589,Pinks
9590,Oranges
9591,Oranges
9593,Purples
9594,Pinks
9595,Pinks
9596,Yellows
9597,Turquoises
9598,Yellows
9599,Pinks
9600,Blues
9601,Yellows
9602,Yellows
9603,Yellows
9604,Greens
9605,Yellows
9606,Pinks
9607,Purples
9608,Pinks
9609,Yellows
9610,Blues
9611,Violets
9612,Oranges
9613,Yellows
9614,Pinks
9615,Pinks
9616,Yellows
9617,Yellows
9618,Whites
9619,Browns
9620,Pinks
9621,Yellows
9622,Yellows
9623,Oranges
9624,Yellows
9625,Pinks
9626,Yellows
9627,Yellows
9628,Pinks
9630,Blues
9631,Yellows
9632,Yellows
9633,Yellows
9634,Yellows
9635,Pinks
9636,Khakis
9637,Yellows
9638,Whites
9639,Blues
9641,Yellows
9642,Blues
9643,Purples
9644,Pinks
9645,Pinks
9646,Pinks
9647,Yellows
9648,Yellows
9649,Purples
9650,Oranges
9651,Pinks
9652,Yellows
9653,Browns
9654,Oranges
9655,Yellows
9656,Khakis
9657,Yellows
9658,Pinks
9659,Pinks
9660,Pinks
9661,Pinks
9662,Yellows
9663,Khakis
9664,Yellows
9665,Khakis
9666,Browns
9667,Pinks
9669,Greens
9670,Yellows
9671,Pinks
9672,Pinks
9673,Oranges
9674,Browns
9675,Greens
9676,Browns
9677,Pinks
9678,Pinks
9679,Yellows
9680,Pinks
9681,Khakis
9682,Turquoises
9683,Khakis
9684,Oranges
9685,Pinks
9686,Yellows
9687,Greens
9688,Pinks
9689,Yellows
9691,Pinks
9692,Turquoises
9693,Khakis
9694,Pinks
9695,Yellows
9696,Pinks
9697,Turquoises
9698,Blues
9699,Pinks
9700,Oranges
9701,Pinks
9702,Whites
9703,Pinks
9704,Greens
9705,Purples
9706,Oranges
9707,Yellows
9708,Pinks
9709,Khakis
9710,Yellows
9711,Oranges
9712,Khakis
9713,Whites
9714,Pinks
9715,Khakis
9716,Yellows
9717,Yellows
9718,Yellows
9719,Pinks
9720,Yellows
9721,Greens
9722,Yellows
9723,Khakis
9724,Yellows
9725,Blues
9726,Yellows
9727,Browns
9728,Yellows
9729,Yellows
9730,Blues
9731,Yellows
9732,Whites
9733,Yellows
9734,Browns
9735,Pinks
9736,Pinks
9737,Blues
9738,Yellows
9739,Pinks
9740,Browns
9741,Khakis
9742,Yellows
9743,Pinks
9744,Yellows
9745,Khakis
9746,Greens
9747,Yellows
9748,Blues
9749,Yellows
9750,Yellows
9751,Yellows
9752,Yellows
9753,Yellows
9754,Yellows
9755,Pinks
9756,Pinks
9757,Pinks
9758,Pinks
9759,Pinks
9760,Oranges
9761,Yellows
9762,Pinks
9763,Pinks
9764,Pinks
9765,Turquoises
9766,Blues
9767,Oranges
9768,Yellows
9769,Yellows
9770,Yellows
9771,Yellows
9772,Yellows
9773,Yellows
9774,Khakis
9775,Greens
9776,Yellows
9777,Yellows
9778,Greens
9779,Yellows
9780,Browns
9781,Greens
9782,Yellows
9783,Pinks
9784,Yellows
9785,Yellows
9786,Yellows
9787,Whites
9788,Pinks
9789,Yellows
9790,Yellows
9791,Yellows
9792,Purples
9793,Yellows
9794,Pinks
9795,Yellows
9796,Whites
9797,Oranges
9798,Pinks
9799,Yellows
9800,Blues
9801,Yellows
9802,Greens
9803,Greens
9804,Purples
9805,Khakis
9806,Greens
9807,Yellows
9808,Pinks
9809,Yellows
9810,Pinks
9811,Pinks
9812,Greens
9813,Yellows
9814,Khakis
9815,Khakis
9816,Yellows
9817,Yellows
9818,Pinks
9819,Pinks
9820,Pinks
9821,Whites
9822,Yellows
9823,Yellows
9824,Yellows
9825,Yellows
9826,Yellows
9827,Pinks
9828,Violets
9829,Yellows
9830,Yellows
9831,Purples
9832,Whites
9833,Yellows
9834,Greens
9835,Pinks
9836,Greens
9837,Purples
9838,Oranges
9839,Oranges
9840,Yellows
9841,Pinks
9842,Yellows
9844,Browns
9845,Yellows
9846,Yellows
9847,Yellows
9848,Blues
9849,Yellows
9850,Yellows
9851,Pinks
9852,Pinks
9853,Yellows
9854,Browns
9855,Yellows
9856,Oranges
9857,Khakis
9858,Yellows
9859,Yellows
9860,Pinks
9861,Yellows
9862,Khakis
9863,Yellows
9864,Oranges
9865,Pinks
9866,Yellows
9867,Yellows
9868,Yellows
9869,Pinks
9870,Yellows
9871,Blues
9872,Pinks
9873,Yellows
9874,Yellows
9875,Khakis
9876,Greens
9877,Oranges
9878,Yellows
9879,Yellows
9880,Turquoises
9881,Yellows
9882,Yellows
9883,Yellows
9884,Pinks
9885,Pinks
9886,Greens
9887,Yellows
9888,Purples
9889,Pinks
9890,Pinks
9891,Oranges
9892,Turquoises
9893,Blues
9894,Yellows
9895,Khakis
9896,Pinks
9897,Oranges
9898,Purples
9899,Yellows
9900,Whites
9901,Yellows
9902,Khakis
9904,Pinks
9905,Yellows
9906,Yellows
9907,Yellows
9908,Pinks
9909,Pinks
9910,Yellows
9911,Browns
9912,Browns
9913,Khakis
9914,Khakis
9915,Yellows
9916,Pinks
9918,Purples
9919,Yellows
9920,Greens
9921,Yellows
9922,Yellows
9923,Whites
9924,Yellows
9925,Yellows
9926,Yellows
9927,Yellows
9928,Turquoises
9929,Greens
9930,Greens
9931,Greens
9932,Yellows
9933,Yellows
9934,Yellows
9935,Purples
9936,Yellows
9937,Purples
9938,Khakis
9939,Khakis
9940,Purples
9941,Blues
9942,Yellows
9943,Yellows
9945,Pinks
9946,Khakis
9947,Khakis
9948,Yellows
9949,Yellows
9950,Yellows
9951,Pinks
9952,Pinks
9953,Yellows
9954,Browns
9955,Yellows
9956,Yellows
9958,Pinks
9959,Pinks
9961,Yellows
9962,Yellows
9963,Yellows
9964,Pinks
9965,Yellows
9966,Yellows
9967,Khakis
9968,Oranges
9969,Turquoises
9970,Purples
9971,Whites
9972,Oranges
9973,Yellows
9974,Pinks
9975,Greens
9976,Yellows
9978,Yellows
9979,Yellows
9980,Yellows
9981,Blues
9982,Yellows
9983,Browns
9984,Violets
9985,Pinks
9986,Oranges
9987,Yellows
9988,Khakis
9989,Khakis
9990,Pinks
9991,Browns
9992,Yellows
9993,Yellows
9994,Yellows
9995,Oranges
9996,Purples
9997,Pinks
9998,Khakis
9999,Oranges
10000,Greens
